Source,Beer,Rating,Review
Popular,Summerfest,3.96,"Look: Lovely clear gold just what a pilsner should look like. One finger head that dissipated quickly. Slow rising bubbles but not a lot.
Smell: Earthy spicy noble hops over a nice bready malt
Taste: Surprisingly sweet at first. Bold and hoppy (like a pilsner of course, not hoppy like an IPA). Great balance between hoppiness and maltiness. And between sweet and bitter, obviously leaning more toward bitter.
Flavor: Tastes like a sunny afternoon in a Prague café. Herbal with lemon zest. Bready malt with a softer peppery bitterness.
Feel: Medium mouthfeel, clean crisp with just the right amount of carbonation. Dry bitter finish.
Overall: I have tried to steer myself away from drink all IPA’s all the time, so this is another in a stream of pilsners that I have tried. American Brewers are nailing pilsners, Everyone I taste is as good or better than the last. Looks great in the glass smells like what I used to think was a pilsner that was of European origin. When I was in Europe in 1980, I was embarrassed of behalf of American beer. The beers I drank in Europe inspired me to drink European beers for all of the 80’s and well into the 90’s. We obviously gained a lot of ground when IPA’s swept the beer landscape. I don’t know when American brewers began to equal the great pilsners of Europe, but they have."
Popular,Summerfest,4,"Light gold, pretty clear and a slight amount of head with some lacing. On first whiff you notice bready malts with that ubiquitous Sierra Nevada aroma that runs like a thread through most of their lighter ales and lagers. The taste is a nice peppery hop snap with a smooth malt backbone, biscuity, and a little herbal. It’s also well carbonated and super easy to drink on a warm day. This was from the second batch in June so there is no “fade” in this bottle.
In closing, what can I say that hasn’t been said before; it’s old reliable, SN, easy to find, the price is always right and they always do a nice job of coming close to the style they’re brewing with their own stamp on it. One bottle left in the second sixer and I do believe I’ll spring for a third with a heatwave coming this week, cheers!"
Popular,Summerfest,3.95,"I've only had this a few times, since I'm usually not drawn to lagers (except pilsners). But it really is a nice go-to beer when you want something simple and don't have much selection to choose from.

Pours with a transparent golden body and white head. Specks of lacing decorate the glass, but it's nothing to write home about. Great can art.

Biscuit, lemon, lime and white pepper notes grace the nose, bringing a slightly funky malt base reminiscent of the kolsch style. Hints of basil and yeasty pizza dough on the finish. Simple, but nice.

Taste is exactly as expected from the aroma. Just enough bitterness to call itself a beer. The hops are quite restrained and the lager yeast and malt shine. Farmy hay notes on the finish.

Smooth and light texture. It could stand to be lighter, but not by much. It still tastes like food to me, which I consider essential.

Really good for the style, appropriate for the weather and widely available. SN always delivers. Cheers!"
Popular,Summerfest,3.78,"A - Pours a clear golden body, fat white head.

S - Grassy spice hop, with just a touch of honey on the nose.

T - Nice bright open with the honey note prominent, cracker malt middle, and a sharp bitter bite in the finish.

M - Brisk carbonation, light weight, dry close.

O - I pleasant summer drinker, as advertised."
Popular,Summerfest,2.96,"A: Brief bright white, pillowy head that recedes to a thin line; not much retention. Clear yellow straw, perhaps a bit darker.
S: Dominant smell is lemon, and a bit on the soap/polish side. Metallic as it continues to warm.
T: Hay, lemon up front. Does have some bitterness, but in an almost acrid kind of way. Rather unpleasant.
F: Very round and full mouthfeel.
O: Wish I was getting some of the yeastier/breadier notes others have mentioned, but as is, this one is a disappointment."
Popular,Summerfest,3.88,"Super clear gold with one finger head.

Barleycorn and wheats, lil hoppy, faint feet.

Feels pretty good, semi dry/semi sweet. Balanced bitterness and malt fullness.

Pretty good, it’s a beer."
Popular,Summerfest,3.83,"Appearance: Pours a completely clear, medium-golden color with a strong white head that sits quietly for a while. SRM of 6. (4.25)

Aroma: Light aromas of orange citrus, apple, grape. Some bread dough sweetness. The aroma is subdued and subtle, but it has that classic SN orange citrus/nectar aroma. (3.75)

Flavor: Initial flavors of yeast and grainy upfront. Followed by an orchard fruit quality. There's sweet orange & apple juice. A slight bitterness comes through on the end, but the yeast finishes it dry. Again, the classic SN orange citrus/nectar flavor. Even a little bit of pine. (3.75)

Feel: Light, crispy, well-carbonated. Good carbonation and yeast finish it dry with nothing left on the palate. Goes down extremely light. (3.75)

Compared to Alaskan Kolsch 6/14/20: Pours a lighter color. More orange/nectar and apple juice flavors. Less malty sweetness and cherry. Overall, lighter and cleaner.

Compared to Zipline Brewing's Kolsch 7/5/20: Pours a darker color. Stronger fruit and hoppy aromas. Less malty bread. A bit more of a citrus and crispy bite.

Compared to Trader Joe's Josephbra Czech Pilsner 8/14/20: Pours a slightly lighter color. More orange dish soap on the aroma. Less bread. Dryer, crisper.

Compared to Oberon 8/23/20: Pours a similar color. More nectarine/apple/bread on the aroma. Less dry orange. Overall, sweeter.

Compared to SN Oktoberfest 2020, 8/23/20: Pours a lighter color. More pale malts and orcharfruit aromas. Less resinous orange/nectar. Slightly more tart and less bready. Overall, these are quite similar. I think we all know who copied whose homework.

Overall: A pretty good summer drink. Not exactly a Czech-style pilsner. Not really in hardly any aspect except slightly bready. It's got more fruit and yeast, with little signs of any noble hops. I actually mislabeled this as a Kolsch. It has more Kolsch orchard fruit flavors. Lots of nectarine/peach/apple. It actually has classic Sierra Nevada orange soap flavors too. Finishes on the dry side, with less malts for a Czech pils and more classic and resinous Sierra Nevada orange pine. (Final Rating: 3.83)

*Compare to a dense Kolsch*"
Popular,Summerfest,4.4,"Look: Light golden in color, clear and a vigorous pour brings on a good head that recedes leaving good lacing
Aroma: Pilsner malt, cut grass, slight lemon notes, and earthy and spicy hops
Taste: Biscuit and cracker-like malt up intermingles with herbal, earthy, and slightly spicy hops in good balance. Finishes very clean and crisp
Mouthfeel: Clean, balanced, and light but not watery. Medium carbonation and a huge depth of flavor but not at all so that it leads to a heavy feel
Overall: Awesome stuff. Crisp, balanced, and full of flavor. This has always been a beer that doesn't fit into typical style boxes IMO - somewhere between a Czech Pilsner, an American Lager, and a Kolsch for my palate. Honestly though, who cares - all I know is it is tasty and a regular occupant of my fridge during its seasonal release."
Popular,Samuel Adams Rebel IPA,3.82,"This beer is way more balanced than your typical IPA. The first note was more malt than hops, which was interesting. Bread and toasted malt. Then the hops. Floral, slightly earthy, a bitnof pine. Balance is the big word here. Super drinkable. A go-to beer for sure."
Popular,Samuel Adams Rebel IPA,3.63,"Poured a couple of brown 12 oz. bottles into a singular clear glass liter mug for observation. It's a light bright copper color, with emphasis on light. Rather translucent more than colorful, maybe the head and lacing will compensate. No, there's little of either there. The lacing outperforms, but not by much. It's not aromatic, neither. OK, now for the taste, the big category. Unfortunately, nothing to rave about here. It's pretty good; well balanced between a noticeable malt backbone, which is more earthy than sweet (good) and a hoppy finish. The body is a little thin and the hops aren't bitter enough, but they're there. If ever there was an IPA intended to be mass produced to offend the least number of drinkers, this is it. Not at all rebellious, it conforms to the basic norms of a mainstream beer with a hint of a style above the standard American lager. Likely the best choice at national chain restaurants."
Popular,Samuel Adams Rebel IPA,3.87,"12/11/14:
Appearance: clear, bright golden hue, long-lasting, bone white head, looking good.

Aroma: Fresh and lively hop aromatics, screaming with citrus and tropical fruits, bristling with pine and grass. Green as it gets.

Taste: Brisk hop bite at the front, soft and mellow from there on out. Light bodied, but with a long, bitter hop finish. Exquisite drinkability, but for hop-heads only. Bitter hop resins lay long on the palate, providing more than sufficient refreshment for those of us who crave the alpha acids.

A very nice rendition of this popular style, but it's not just not landing on the top tier, I'm afraid. A few steps short.

Wait. I just noticed something. The box reads: ""Enjoy before Dec. 2014."" No specific date given. This was purchased in early December 2014. I always see a lot of these cases at the store I bought it at, I'm guessing it's not that popular, for whatever reason. Maybe if I'd bought it earlier, it would taste fresher, and I'd see higher up on that tier…maybe...

What's the paper on the bottle say? ""Rebel IPA is brewed with 5 varieties of West Coast hops: Cascade, Simcoe, Centennial, Chinook & Amarillo, It's everything we love about West Coast-style IPAs, Big citrus & grapefruit flavors with subtle pine notes for a flavorful, refreshing brew."""
