Source,Beer,Rating,Review
Worst,Bud Light Mixxtail Firewalker,1.5,"25 ounce can poured into a glass

A: Dark orange amber color with lots of carbonation, no head, no lacing, clear, looks like apple juice with carbonation.

A: It has a strong candy apple artificial aroma, very sweet, cinnamon, candy, for 8% ABV it is well hidden, just smells really artificial, no natural aromas coming through.

T: Candy apple, hot cinnamon, a big hit of cheap malt beer flavors, very sweet, finishes with a hot cinnamon aftertaste, taste really awful.

M: Medium mouthfeel, leaves a sticky feeling on the roof of mouth, really sweet.

O: Horrible, it taste really artificial, the apple and cinnamon tastes do not come off as natural at all, I can't understand why anyone would drink this except to get an easy buzz. The beer had no head retention whatsoever."
Worst,Moosehead Light,2.6,"No beer has ever been more sought after. Is it Heady Topper? No. Tree house? Pliny? No, no, and no. It did, however prove to be about the most elusive beer in our collection. We have been trying to get a hold of this for the better part of 5 years. For one reason or another, the moose remained loose. We tried ordering it in through Total Wine. No dice. We tried calling the Moosehead rep at a different liquor store. Same result. This was all before the pandemic, meaning no trips to Canada for MD. Finally this summer after two years of no boarder crossing, we brought Moose Light home. It went down like nothing as the boys gathered for a weekend in Maine. The beer was fine. Regular Moose is better, without a doubt. Much more flavor, but moose light, while elusive, was a pretty standard light beer experience."
Worst,Moosehead Light,2.66,"Poured from a green 12 oz. bottle. Has a pale straw color with a 1/2 inch head. Smell is very mild, a touch of grains. Taste is weak, some hints of beer? Nothing offensive, just not much there at all. Feels light bodied in the mouth and overall is a below average example of this style."
Worst,Moosehead Light,2.6,"Light bodied, not very flavorful.
A half step above club soda.
Tastes like beer flavored carbonated water.
It's a hometown staple where I'm from so its very common and accessible so I try to be more objective when tasting this beer."
Worst,Moosehead Light,3.37,"Moosehead Breweries Ltd. ""Moosehead Light""
12 fl. oz. green glass bottle, production coded but without freshness dating

Notes via stream of consciousness: Not surprisingly, Moosehead Light tastes a lot like Moosehead, it's just not as rich, nor as hoppy. I'll assume that they're just adding water to lighten it, but it could be more complicated than that. I doubt there's any high-gravity brewing going on that produces more than just one beer though, it's too clean and balanced for that. It's very well made, and the balance that you find in the regular Moosehead remains intact; it's just a little lighter and more refreshing. Of course I still prefer the standard Moosehead, but if I have to have a light beer this is one of my ""go-to"" lights. So let me run through its good points and bad points as compared to the regular. #1, the appearance is not as good. The clear straw-gold body is nice but the head retention and lacing are lacking. #2, the nose is lacking. The beautiful combination of sweetish grainy malt and herbal and floral hops found in the original just isn't there. It's still OK for a light beer, but not nearly as full or bright. #3, just like the aroma, the flavor is watered down (most likely literally). There's some grainy malt which is nice, and some lightly floral and softly herbal hops, but it's not completely satisfying. Again, as a light beer it works, and the cleanliness and balance are impeccable. #4, the finish is good. It remains dry but with some malt and hop character remaining, which is rare for light beers as they usually just disappear from the palate. #5, the body suffers a little bit but not by too much, and the carbonation is gently crisp. It's not too watery. Conclusion: it's at the very least refreshing, I think everyone will give it that, but it's also fairly satisfying - it's like you're drinking a real beer and not some hop-less and almost malt-less carbonated-water. Two thumbs up as far as light beers go!"
Worst,Moosehead Light,2.07,"Clear yellowish liquid in a green bottle. Aroma of corn, rice, husk and a bit of skunky hops. The flavor has crisp adjunct flavor and a small mineral and skunky hop presence. Light bodied, carbonated well. Subpar beer."
Worst,Moosehead Light,2.1,Pours the color if ginger ale. Pretty much a watered-down version of the standard Moosehead lager. The skunkiness in the lager is lessened but so is the general flavor.
Worst,Moosehead Light,2.6,"A-Pours a golden color with a slight head and lacing
A-Aroma has lemongrass hints
T-The taste follows the nose with a lemongrass flavor
M-A medium bodied decently carbonated beer
O-A decent beer"
Worst,Moosehead Light,1.75,"nothing more than Moosehead with water added to it, bland and very little taste, they are always giving a free promos with this fare, in effort to get consumers to bite."
Worst,Moosehead Light,2.5,"Serving Type: 341 mL bottle

Having Been born and raised (and currently living) in New Brunswick, I've grown quite accustomed to the taste of Moosehead Light as it would easily be the most popular Light Beer in this province.

A- The typical golden straw color of the average American Macro Lager. Nothing special here but nothing to really complain about either.

S- The scent of Moosehead Light is quite sweet. Malty cereal grains is really all I can draw from the scent. Once again, nothing particularly interesting about this perspective of the beer but then again, who cares about how a light beer smells??

T- Much like the scent, the taste is fairly sweet with notes of cereal grains (similar to Molson Canadian). Not entirely pleasing but it is quite refreshing on a hot day.

M- Medium to high carbonation. Thin and water-like; a trait that pairs well with its refreshing taste.

O- Don't let my close upbringing with this beer dissuade from the fact that this beer is a great one (speaking of Light Macro Lagers, of course). No, it doesn't hold a candle to the great craft beers in the market today but I really do appreciate Moosehead Light for what it is. If you're looking for a relatively cheap and refreshing light beer and you have the opportunity to pick it up, go ahead and do so. If you go in with the likes of bud light/ coors light in your mind, you might even be a little bit impressed ;D"
Worst,Moosehead Light,2.96,"Pale yellow pour, small white head with low retention.
Smell of sweet malts, some biscuit and grassy hops, all kinda faint.
Taste of adjuncty sweet malts, somewhat lighter, some lemon zest, touch of apple and mild generic bitterness.
Light bodied, a bit fizzy, clean.
Not many bad notes, but pretty bland. Serves it's purpose nicely, easy drinkable."
Worst,Chill Caribbean Beer,1.81,"DATE: July 30, 2022... OCCASION: preparing for the Terrazo Italiano dining experience with the first of three Balashi products to sample... pours a flat, sallow golden body almost devoid of bubbles, with a head that swiftly dissipates to a ring of off-white head--squarely in line with beers that require limes... dish detergent lemon, some astringency, something akin to the garden hose, and cracker malts that don't really stir the interest much... its palate refreshes, swift with a slick malt base, enough effervescence to register its ""real"" ingredients, and a soft, simple aftertaste that cleans rather than satisfies... the flavor is as expected--a beer whose name is, in terms of advertising, a glittering generality, is reduced to the temperature to which it is served... slammable in its 7.4-ounce bottles, it doesn't move the needle for me, though maybe if I were a twenty-something set loose in Aruba, this might be the morning/afternoon beer that keeps me hydrated until the night arrives... for now, it's pure novelty and a donation to Balashi--you can't beat fresh, home-brewed beer in that regard!"
